Line,Field,Expected,Found,Comments
1354,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1355,branch_division_id,varchar,1853.0,Max length is 4
1355,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1356,branch_division_id,varchar,814.0,Max length is 4
1356,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1357,branch_division_id,varchar,1121.0,Max length is 4
1357,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1358,branch_division_id,varchar,687.0,Max length is 4
1358,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1359,branch_division_id,varchar,814.0,Max length is 4
1359,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1360,branch_division_id,varchar,7701.0,Max length is 4
1360,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1361,branch_division_id,varchar,1851.0,Max length is 4
1361,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1362,branch_division_id,varchar,827.0,Max length is 4
1362,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1363,branch_division_id,varchar,1851.0,Max length is 4
1363,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1364,branch_division_id,varchar,827.0,Max length is 4
1364,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1365,branch_division_id,varchar,844.0,Max length is 4
1365,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1366,branch_division_id,varchar,723.0,Max length is 4
1366,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1367,branch_division_id,varchar,723.0,Max length is 4
1367,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1368,branch_division_id,varchar,1851.0,Max length is 4
1368,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1369,branch_division_id,varchar,827.0,Max length is 4
1369,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1370,branch_division_id,varchar,827.0,Max length is 4
1370,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1371,branch_division_id,varchar,1853.0,Max length is 4
1371,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1372,branch_division_id,varchar,1851.0,Max length is 4
1372,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1373,branch_division_id,varchar,827.0,Max length is 4
1373,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1374,branch_division_id,varchar,1851.0,Max length is 4
1374,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1375,branch_division_id,varchar,842.0,Max length is 4
1375,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1376,branch_division_id,varchar,1826.0,Max length is 4
1376,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1377,branch_division_id,varchar,723.0,Max length is 4
1377,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1378,branch_division_id,varchar,723.0,Max length is 4
1378,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1379,branch_division_id,varchar,842.0,Max length is 4
1379,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1380,branch_division_id,varchar,1809.0,Max length is 4
1380,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1381,branch_division_id,varchar,723.0,Max length is 4
1381,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1382,branch_division_id,varchar,1853.0,Max length is 4
1382,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1383,branch_division_id,varchar,1853.0,Max length is 4
1383,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1384,branch_division_id,varchar,1853.0,Max length is 4
1384,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1385,branch_division_id,varchar,1853.0,Max length is 4
1385,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1386,branch_division_id,varchar,1853.0,Max length is 4
1386,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1387,branch_division_id,varchar,1853.0,Max length is 4
1387,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1388,branch_division_id,varchar,837.0,Max length is 4
1388,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1389,branch_division_id,varchar,1829.0,Max length is 4
1389,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1390,branch_division_id,varchar,841.0,Max length is 4
1390,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1391,branch_division_id,varchar,1809.0,Max length is 4
1391,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1392,branch_division_id,varchar,1809.0,Max length is 4
1392,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1393,branch_division_id,varchar,1844.0,Max length is 4
1393,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1394,branch_division_id,varchar,723.0,Max length is 4
1394,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1395,branch_division_id,varchar,1853.0,Max length is 4
1395,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1396,branch_division_id,varchar,827.0,Max length is 4
1396,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1397,branch_division_id,varchar,819.0,Max length is 4
1397,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1398,branch_division_id,varchar,1794.0,Max length is 4
1398,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1399,branch_division_id,varchar,1799.0,Max length is 4
1399,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1400,branch_division_id,varchar,1816.0,Max length is 4
1400,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1401,branch_division_id,varchar,1844.0,Max length is 4
1401,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1402,branch_division_id,varchar,1853.0,Max length is 4
1402,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1403,branch_division_id,varchar,1853.0,Max length is 4
1403,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1404,branch_division_id,varchar,1853.0,Max length is 4
1404,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1405,branch_division_id,varchar,1851.0,Max length is 4
1405,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1406,branch_division_id,varchar,1851.0,Max length is 4
1406,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1407,branch_division_id,varchar,837.0,Max length is 4
1407,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1408,branch_division_id,varchar,1851.0,Max length is 4
1408,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1409,branch_division_id,varchar,837.0,Max length is 4
1409,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1410,branch_division_id,varchar,837.0,Max length is 4
1410,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1411,branch_division_id,varchar,837.0,Max length is 4
1411,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1412,branch_division_id,varchar,1852.0,Max length is 4
1412,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1413,branch_division_id,varchar,1853.0,Max length is 4
1413,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1414,branch_division_id,varchar,1852.0,Max length is 4
1414,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1415,branch_division_id,varchar,1852.0,Max length is 4
1415,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1416,branch_division_id,varchar,1851.0,Max length is 4
1416,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1417,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1418,branch_division_id,varchar,816.0,Max length is 4
1418,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1419,branch_division_id,varchar,1851.0,Max length is 4
1419,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1420,branch_division_id,varchar,1793.0,Max length is 4
1420,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1421,branch_division_id,varchar,1794.0,Max length is 4
1421,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1422,branch_division_id,varchar,723.0,Max length is 4
1422,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1423,branch_division_id,varchar,723.0,Max length is 4
1423,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1424,branch_division_id,varchar,723.0,Max length is 4
1424,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1425,branch_division_id,varchar,1851.0,Max length is 4
1425,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1426,branch_division_id,varchar,1852.0,Max length is 4
1426,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1427,branch_division_id,varchar,1793.0,Max length is 4
1427,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1428,branch_division_id,varchar,1851.0,Max length is 4
1428,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1429,branch_division_id,varchar,1809.0,Max length is 4
1429,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1430,branch_division_id,varchar,819.0,Max length is 4
1430,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1431,branch_division_id,varchar,815.0,Max length is 4
1431,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1432,branch_division_id,varchar,1851.0,Max length is 4
1432,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1433,branch_division_id,varchar,1826.0,Max length is 4
1433,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1434,branch_division_id,varchar,1793.0,Max length is 4
1434,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1435,branch_division_id,varchar,810.0,Max length is 4
1435,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1436,branch_division_id,varchar,1851.0,Max length is 4
1436,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1437,branch_division_id,varchar,813.0,Max length is 4
1437,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1438,branch_division_id,varchar,837.0,Max length is 4
1438,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1439,branch_division_id,varchar,723.0,Max length is 4
1439,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1440,branch_division_id,varchar,1841.0,Max length is 4
1440,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1441,branch_division_id,varchar,832.0,Max length is 4
1441,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1442,branch_division_id,varchar,1851.0,Max length is 4
1442,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1443,branch_division_id,varchar,1821.0,Max length is 4
1443,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1444,branch_division_id,varchar,816.0,Max length is 4
1444,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1445,branch_division_id,varchar,842.0,Max length is 4
1445,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1446,branch_division_id,varchar,1851.0,Max length is 4
1446,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1447,branch_division_id,varchar,819.0,Max length is 4
1447,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1448,branch_division_id,varchar,1851.0,Max length is 4
1448,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1449,branch_division_id,varchar,842.0,Max length is 4
1449,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1450,branch_division_id,varchar,1853.0,Max length is 4
1450,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1451,branch_division_id,varchar,827.0,Max length is 4
1451,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1452,branch_division_id,varchar,818.0,Max length is 4
1452,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1453,branch_division_id,varchar,819.0,Max length is 4
1453,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1454,branch_division_id,varchar,1852.0,Max length is 4
1454,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1455,branch_division_id,varchar,7709.0,Max length is 4
1455,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1456,branch_division_id,varchar,837.0,Max length is 4
1456,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1457,branch_division_id,varchar,1852.0,Max length is 4
1457,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1458,branch_division_id,varchar,1852.0,Max length is 4
1458,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1459,branch_division_id,varchar,723.0,Max length is 4
1459,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1460,branch_division_id,varchar,723.0,Max length is 4
1460,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1461,branch_division_id,varchar,723.0,Max length is 4
1461,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1462,branch_division_id,varchar,723.0,Max length is 4
1462,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
1463,branch_division_id,varchar,1829.0,Max length is 4
1463,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1464,branch_division_id,varchar,7714.0,Max length is 4
1464,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
1465,branch_division_id,varchar,1853.0,Max length is 4
1465,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1466,branch_division_id,varchar,1853.0,Max length is 4
1466,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
1467,branch_division_id,varchar,1851.0,Max length is 4
